asset,frequency,model_family,regime,purpose,target,feature_id,feature_label,block,n,n_full,n_reduced,same_support,sample_start,sample_end,calendar,calendar_assumption,close_time_assumption,feature_list,row_index_hash,correlation,univariate_r2,standardized_beta,hac_t,p_value,fdr_q_value,drop_feature_delta_r2
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,797,797,797,True,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,97a52cd033d2f792,-0.0514261367683771,0.0026446475429201,0.109442470548008,1.7722719142685,0.0763494310440029,0.101799241392004,0.0037141331872332
ETH,daily,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,797,797,797,True,2020-01-03,2024-01-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,97a52cd033d2f792,-0.0179744228669395,0.0003230798773998,-0.0871802753828391,-1.32587561495039,0.184880901371591,0.211292458710389,0.0024710961693067
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,qqq_ret,QQQ return,equity_beta,436,436,436,True,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,0.458295177456992,0.210034469680335,0.65676190229826,3.61408240659989,0.0003014131911674,0.0012056527646696,0.0291852393072646
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,spy_ret,SPY return,equity_beta,436,436,436,True,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,0.448075180592532,0.20077136746303,-0.610886245402477,-2.73357622596962,0.0062650619983793,0.0167068319956782,0.0149699622117208
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,iwm_ret,IWM return,equity_beta,436,436,436,True,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,0.485080327003281,0.23530292364561,0.453720273386261,5.73245186130987,9.89891342711807e-09,7.91913074169445e-08,0.0594981377033193
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,dxy_ret,DXY return,macro_rates_fx_vol,436,436,436,True,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,-0.0374286574132376,0.0014009043957575,0.0213213615793882,0.425160102219758,0.670719966796651,0.670719966796651,0.0004215512276998
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,gold_ret,Gold return,macro_rates_fx_vol,436,436,436,True,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,0.124984990659838,0.0156212478902395,0.0209072534432218,0.570850433151745,0.568101032824786,0.649258323228327,0.0003870036336777
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,vix_d1,VIX change,macro_rates_fx_vol,436,436,436,True,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,-0.395239180919757,0.156214010134121,-0.0400173420841127,-0.680021298840585,0.496490974881059,0.649258323228327,0.0003910578431051
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,436,436,436,True,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,-0.0444026932073198,0.0019715991640634,-0.153274149327997,-1.81985215824549,0.0687815222313098,0.110050435570096,0.00413640161406
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,436,436,436,True,2024-01-11,2026-04-10,tradfi_business_daily,BTC/ETH returns are computed between consecutive common TradFi business-date closes; TradFi returns/changes use the same business dates.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,0.0539527214793305,0.0029108961550261,0.192388321611776,2.01206373732907,0.0442132186374033,0.0884264372748067,0.0065709329494666
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,eth_ret,qqq_ret,QQQ return,equity_beta,327,327,327,True,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,831cdf6bb4c09f89,0.364253883141111,0.132680891383378,0.396557133853849,2.62104694410552,0.0087660190195673,0.0350640760782692,0.0195019105736043
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,eth_ret,spy_ret,SPY return,equity_beta,327,327,327,True,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,831cdf6bb4c09f89,0.372382513002205,0.138668735989838,-0.506882988041257,-2.36231808563982,0.0181610521725053,0.0484294724600143,0.016821831846979
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,eth_ret,iwm_ret,IWM return,equity_beta,327,327,327,True,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,831cdf6bb4c09f89,0.421000463460675,0.177241390234103,0.40591191640259,3.71097720353061,0.0002064606981692,0.0016516855853537,0.0350696222549256
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,eth_ret,dxy_ret,DXY return,macro_rates_fx_vol,327,327,327,True,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,831cdf6bb4c09f89,-0.180065128075598,0.0324234503488819,-0.0521385790618287,-0.863863713671658,0.387662762370449,0.387662762370449,0.0016479129383037
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,eth_ret,gold_ret,Gold return,macro_rates_fx_vol,327,327,327,True,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,831cdf6bb4c09f89,0.0909046880957865,0.0082636623177924,-0.0574725670678661,-1.01229737355272,0.31139589028516,0.355881017468755,0.0024374708865834
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,eth_ret,vix_d1,VIX change,macro_rates_fx_vol,327,327,327,True,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,831cdf6bb4c09f89,-0.339165692010464,0.115033366636937,-0.111242096347589,-1.28307798179608,0.199464756882939,0.265953009177252,0.005336104567997
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,eth_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,327,327,327,True,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,831cdf6bb4c09f89,-0.188976609514831,0.0357121589437209,-0.271691949275798,-2.23002557244062,0.0257457452264816,0.0514914904529632,0.0187635735081631
ETH,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,eth_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,327,327,327,True,2020-01-10,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,831cdf6bb4c09f89,-0.0117865025796446,0.00013892164306,0.214153999162072,2.09644966009756,0.0360423210562094,0.0576677136899351,0.0125852055741182
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,qqq_ret,QQQ return,equity_beta,209,209,209,True,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,601045f9ecee1d03,0.38263254781695,0.14640766664889,0.344979505551667,2.01746087140285,0.0436474404233479,0.174589761693392,0.0157261265483953
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,spy_ret,SPY return,equity_beta,209,209,209,True,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,601045f9ecee1d03,0.393204766508392,0.154609988404919,-0.437230492368815,-1.59156643164913,0.111482157649635,0.178371452239415,0.0126610756679372
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,iwm_ret,IWM return,equity_beta,209,209,209,True,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,601045f9ecee1d03,0.427428764454323,0.182695348682949,0.362384476263258,2.32639875835832,0.0199972878084007,0.159978302467206,0.0243045848872439
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,dxy_ret,DXY return,macro_rates_fx_vol,209,209,209,True,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,601045f9ecee1d03,-0.236337954740788,0.0558556288510588,-0.0230903328397083,-0.257768696229738,0.79658542502996,0.79658542502996,0.0002483976970205
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,gold_ret,Gold return,macro_rates_fx_vol,209,209,209,True,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,601045f9ecee1d03,0.209897057722891,0.0440567748407266,0.0513491967034124,0.682919670105862,0.494657603794854,0.565322975765547,0.001542515617583
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,vix_d1,VIX change,macro_rates_fx_vol,209,209,209,True,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,601045f9ecee1d03,-0.37059918678398,0.137343757244947,-0.15521733590917,-1.63994004876703,0.1010176327527,0.178371452239415,0.0108719894086689
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,209,209,209,True,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,601045f9ecee1d03,-0.195209072901428,0.0381065821430351,-0.19154381802266,-1.41673145460434,0.15656145697516,0.208748609300213,0.0094668762287802
ETH,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,eth_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,209,209,209,True,2020-01-10,2024-01-05,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,601045f9ecee1d03,-0.0051839298385658,2.6873128571081e-05,0.180468613037956,1.60638312025796,0.108189757347218,0.178371452239415,0.0095241011871402
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,qqq_ret,QQQ return,equity_beta,118,118,118,True,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,afc51b431e243d4f,0.314306935028234,0.0987888494068425,0.795804569685298,2.53823367294973,0.0111413566453279,0.0260924114712101,0.0448893087721523
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,spy_ret,SPY return,equity_beta,118,118,118,True,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,afc51b431e243d4f,0.307417706470471,0.0945056462515645,-0.864234714555813,-2.40195404042613,0.0163077571695063,0.0260924114712101,0.0332522768836655
ETH,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,iwm_ret,IWM return,equity_beta,118,118,118,True,2024-01-12,2026-04-10,tradfi_friday_weekly,Weekly TradFi models use Friday-to-Friday BTC/ETH and TradFi moves.,Local curated close timestamps are treated as provider daily closes; cross-market close-time mismatches are not intraday-adjusted.,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,afc51b431e243d4f,0.408665543344565,0.167007526317109,0.558871398390799,5.40135300739307,6.61401238743114e-08,5.29120990994491e-07,0.0842595505358597
