date,universe,benchmark,window_days,beta,correlation,method_note
2023-02-17,top50_ex_btc_eth,eth,90,0.9138893305582332,0.9360870106501663,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-18,clean_risk_ex_btc_eth,btc,90,0.9217597724838373,0.8548120343705332,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-18,clean_risk_ex_btc_eth,eth,90,0.9143115783317012,0.9270147549598756,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-18,top10_ex_btc_eth,btc,90,0.896961971276825,0.8562720337088663,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-18,top10_ex_btc_eth,eth,90,0.8849309076549715,0.9236057829011666,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-18,top50_ex_btc_eth,btc,90,0.921397261308996,0.8643962850815045,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-18,top50_ex_btc_eth,eth,90,0.9115769263690198,0.934972524730332,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-19,clean_risk_ex_btc_eth,btc,90,0.9155855532951037,0.8541742308833878,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-19,clean_risk_ex_btc_eth,eth,90,0.9138400712058272,0.9272754014712146,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-19,top10_ex_btc_eth,btc,90,0.8934834097937455,0.85687354351804,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-19,top10_ex_btc_eth,eth,90,0.8858577588453981,0.9240282351084643,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-19,top50_ex_btc_eth,btc,90,0.9154058673255214,0.8638114752727138,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-19,top50_ex_btc_eth,eth,90,0.9112152598879232,0.9352275012430468,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-20,clean_risk_ex_btc_eth,btc,90,0.9153202568755971,0.8546433289380871,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-20,clean_risk_ex_btc_eth,eth,90,0.9146002166795733,0.9268890850616394,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-20,top10_ex_btc_eth,btc,90,0.8943801082131209,0.8575676837381304,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-20,top10_ex_btc_eth,eth,90,0.8869577026249265,0.9230682640255806,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-20,top50_ex_btc_eth,btc,90,0.914997154760586,0.8642141086426199,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-20,top50_ex_btc_eth,eth,90,0.9119324485852801,0.9348650252332845,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-21,clean_risk_ex_btc_eth,btc,90,0.9193169129370348,0.8570437548513593,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-21,clean_risk_ex_btc_eth,eth,90,0.9123018599325077,0.9281857621974475,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-21,top10_ex_btc_eth,btc,90,0.8978995957193389,0.8598973655337487,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-21,top10_ex_btc_eth,eth,90,0.884428001508361,0.9243574034926755,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-21,top50_ex_btc_eth,btc,90,0.9190168630413472,0.8664616793629493,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-21,top50_ex_btc_eth,eth,90,0.90972543319557,0.9360408745373672,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-22,clean_risk_ex_btc_eth,btc,90,0.9146010540788131,0.856227853118595,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-22,clean_risk_ex_btc_eth,eth,90,0.9105975566437431,0.9280152722947099,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-22,top10_ex_btc_eth,btc,90,0.8913922223697448,0.8577771904172037,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-22,top10_ex_btc_eth,eth,90,0.8815476569286492,0.9234692474923295,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-22,top50_ex_btc_eth,btc,90,0.9145760024649339,0.8657781610971591,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-22,top50_ex_btc_eth,eth,90,0.9082134135044476,0.9359350805454899,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-23,clean_risk_ex_btc_eth,btc,90,0.9155864682406697,0.8572017064884918,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-23,clean_risk_ex_btc_eth,eth,90,0.9110064313987113,0.9253225439870293,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-23,top10_ex_btc_eth,btc,90,0.8921653459074127,0.8587137925056141,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-23,top10_ex_btc_eth,eth,90,0.8819350611567404,0.9209323638406728,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-23,top50_ex_btc_eth,btc,90,0.9152324369101849,0.8666505663798868,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-23,top50_ex_btc_eth,eth,90,0.9086025542871775,0.9334146516942585,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-24,clean_risk_ex_btc_eth,btc,90,0.9203983336779304,0.8630522471753546,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-24,clean_risk_ex_btc_eth,eth,90,0.9193980780651211,0.9269100696358487,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-24,top10_ex_btc_eth,btc,90,0.887818206282073,0.8623168922002413,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-24,top10_ex_btc_eth,eth,90,0.8837926863237534,0.9229241175479033,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-24,top50_ex_btc_eth,btc,90,0.9193400846904237,0.8720778419439487,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-24,top50_ex_btc_eth,eth,90,0.9165402333004815,0.9347669181026128,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-25,clean_risk_ex_btc_eth,btc,90,0.9210738238221539,0.8632381270042511,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-25,clean_risk_ex_btc_eth,eth,90,0.9182693124120881,0.9269516254956035,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-25,top10_ex_btc_eth,btc,90,0.8880393694943952,0.8625087752965848,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-25,top10_ex_btc_eth,eth,90,0.8819598196838723,0.9226371307018657,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-25,top50_ex_btc_eth,btc,90,0.9200390415114214,0.8722396013107854,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-25,top50_ex_btc_eth,eth,90,0.915464423699492,0.9348067533604668,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-26,clean_risk_ex_btc_eth,btc,90,0.9222330793857805,0.8636453061739761,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-26,clean_risk_ex_btc_eth,eth,90,0.9138052174026798,0.9264439804528748,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-26,top10_ex_btc_eth,btc,90,0.889502888541513,0.8628765326142162,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-26,top10_ex_btc_eth,eth,90,0.8783840170500125,0.92247908662021,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-26,top50_ex_btc_eth,btc,90,0.9213048816349976,0.8725991048582222,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-26,top50_ex_btc_eth,eth,90,0.9112418455577427,0.9343634789793861,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-27,clean_risk_ex_btc_eth,btc,90,0.924231948736683,0.8632917054925128,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-27,clean_risk_ex_btc_eth,eth,90,0.9155693973715416,0.9261964535441242,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-27,top10_ex_btc_eth,btc,90,0.8908753509658817,0.8628794927560832,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-27,top10_ex_btc_eth,eth,90,0.8794643915629233,0.9225432154786357,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-27,top50_ex_btc_eth,btc,90,0.923168219830793,0.8722835844279855,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-27,top50_ex_btc_eth,eth,90,0.912857031067296,0.9341462474680269,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-28,clean_risk_ex_btc_eth,btc,90,0.9243504592311964,0.8647100790984085,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-28,clean_risk_ex_btc_eth,eth,90,0.9154415561726974,0.9269340910782857,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-28,top10_ex_btc_eth,btc,90,0.8884711830967537,0.8634970826594792,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-28,top10_ex_btc_eth,eth,90,0.8771573211653798,0.9227400967926057,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-28,top50_ex_btc_eth,btc,90,0.9233841419406895,0.8736495449560935,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-02-28,top50_ex_btc_eth,eth,90,0.9128343234959719,0.9348268484498786,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-01,clean_risk_ex_btc_eth,btc,90,0.9243613460987191,0.8653295773344823,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-01,clean_risk_ex_btc_eth,eth,90,0.9058813460933661,0.9247877764676693,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-01,top10_ex_btc_eth,btc,90,0.8871717409891008,0.8636759938107494,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-01,top10_ex_btc_eth,eth,90,0.8657415727129557,0.9190992534141768,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-01,top50_ex_btc_eth,btc,90,0.9237768784366446,0.8743114078734916,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-01,top50_ex_btc_eth,eth,90,0.9039832472769705,0.9330188785242477,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-02,clean_risk_ex_btc_eth,btc,90,0.9280708237835369,0.8656313078441431,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-02,clean_risk_ex_btc_eth,eth,90,0.9089047356505993,0.9247898670533172,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-02,top10_ex_btc_eth,btc,90,0.889168723851573,0.8643510626598269,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-02,top10_ex_btc_eth,eth,90,0.8671357925524292,0.9195301328580175,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-02,top50_ex_btc_eth,btc,90,0.9272270590316444,0.8745988264781452,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-02,top50_ex_btc_eth,eth,90,0.906760825266261,0.9330145208832918,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-03,clean_risk_ex_btc_eth,btc,90,0.9109549565022947,0.8676646673845696,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-03,clean_risk_ex_btc_eth,eth,90,0.8960301845473986,0.9254436685268628,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-03,top10_ex_btc_eth,btc,90,0.8689041300009771,0.8646284478503752,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-03,top10_ex_btc_eth,eth,90,0.8517509887008623,0.9190574173793925,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-03,top50_ex_btc_eth,btc,90,0.9115681451003506,0.8769754503139828,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-03,top50_ex_btc_eth,eth,90,0.8951885878187386,0.9338673070956667,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-04,clean_risk_ex_btc_eth,btc,90,0.9125120903400464,0.8670661870070353,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-04,clean_risk_ex_btc_eth,eth,90,0.8973776666099754,0.9245666307225104,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-03-04,top10_ex_btc_eth,btc,90,0.8699748779625142,0.8644485782976946,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
